,index,profile_name,user_reviews,summary,stars,rating_date,text,label,score
1413,1413,Yshshhwhhw H,2,Very pleasant,5,12/07/2016,Enjoyable evening good food and good portion sizes. Would recommend to anyone visiting paphos. Entertainment for families and very friendly staff,POSITIVE,0.9998724460601807
1414,1414,351ulrikas,159,Great value for money,5,12/07/2016,Very nice food and huge portions. Nice entertainment and attentative staff. Very popular. A lot of guests every night.,POSITIVE,0.9998892545700073
1415,1415,ShelDye,28,Quality throughout the menu,5,11/07/2016,An excellent place to eat. Good portion sizes and good quality too. Impromptu dancing to celebrate birthdays etc. And a decent show near the end of the night. Well worth the visit and we'll be back again next year just as we have been for the last 15 years.,POSITIVE,0.9998515844345093
1416,1416,nickyh881,4,Excellent in every way,5,11/07/2016,"I would totally recommend you don't snack before going here,the portion size is amazing great value,great food,great service and great entertainment fat mammas is a must if you go to paphos",POSITIVE,0.9998089671134949
1417,1417,Dean J,5,Great food at Fat Mamas,5,10/07/2016,"Our last night in cyprus and what better way to end it with a meal at Fat Mamas. Food very tasty, service fab,entertainment worth watching and reasonable prices also.",POSITIVE,0.9974027276039124
1418,1418,Pat W,13,Lovely meal,4,10/07/2016,"Recently stayed near to fat mamas and ate here twice, advisable to book, very good price for large tasty portions, there was some brief entertainment around 9pm which was a nice touch, would definitely eat here again",POSITIVE,0.9986598491668701
1419,1419,debb1972,16,Lovely and lots of,4,09/07/2016,"We went here in July and the amount of food you get is huge!!  My friends all had starters but then couldnt manage their main meals!!  The food itself is lovely, and well priced but there is loads of it!!  The place itself is clean and comfortable and the staff are very attentive!    Would definitely recommend Fat Mama's without a shadow of doubt!!",POSITIVE,0.9995002746582031
1420,1420,Pip2112,14,American and Italian food,4,09/07/2016,Good place if celebrating as get free bubbly! Can sit outside. Huge portions - share a starter! THe small pasta sizing is actually plenty large enough for an adult.,POSITIVE,0.9993274211883545
1421,1421,jammydodger63,184,Never fails to deliver!!,5,08/07/2016,"Fat Mama's is the type of restaurant we all look for on holiday: good & plentiful food, helpful staff and great entertainment - all at a reasonable price!    It's been 18mths since we last visit and we weren't disappointed :) It was also our friends birthday, so they did their usual trick of placing the funny hat on the birthday boy, the dancers sang happy birthday & he received a free non-alcoholic cocktail - a nice little touch I think.    Entertainment was still good and gets everyone clapping along - there's even animacion characters: Fat Mama & Cowboy Willy for the kids to get involved with, all good fun!    Portion sizes here are big, so if you're a light eater I'd order the small size portion as you'll never get to finish the regular one!!    Thoroughly recommend for couples, families with kids or just a fun night out!",POSITIVE,0.9995548129081726
1422,1422,58irenew,9,Irene,5,08/07/2016,Great food asked for a small portion and couldn't believe how big it was. The entertainment and staff were great. Would go again.,POSITIVE,0.9997251629829407
1423,1423,Tripdhcl,9,Brilliant,4,08/07/2016,"Had a meal with my partner here and have always visited whenever we've been to Cyprus. Staff are very nice and welcoming, the food is brilliant and the prices are great too. Beware of the brilliantly large portions!",POSITIVE,0.9998599290847778
1424,1424,andrewo752,27,Wouldn't go back,1,07/07/2016,"We were recommended this restaurant by our rep who said it was excellent value for money. Yes it was fairly cheap but the food was basic and the waiters didn't have a clue of what the meals were when they were serving us. The draught beer was watered down and the caberet they had on were awful, they couldn't sing and couldn't dance either.    If you're on a budget and don't mind lots of screaming kids running around then eat here otherwise stay clear!",NEGATIVE,0.9979802966117859
1425,1425,Jonta75,5,"Excellent staff, very friendly and happy to see you ...",5,07/07/2016,"Take your appetite as even the smaller portions are BIG ...Went twice and had 2 great meals .... plates are huge so as to get the portions on them ...Very reasonable prices, gets very busy but plenty staff to serve you ...Even has resident singers/dancers And the little 3 year old daughter of lady who works there knows ALL the dance moves :-)",POSITIVE,0.9886168837547302
1426,1426,annmarie562016,14,Great place,5,07/07/2016,"When in paphos Cyprus. I always visit fat mama,s. It is one of the best restaurants I have visited. The menu has loads of choice to suit everyone. The food is always amazing and I love the entertainment. The staff are all so helpful and there is always a visit from ft mama herself.",POSITIVE,0.9998182654380798
1427,1427,Turbinefixer,13,After wedding family meal,5,07/07/2016,"We had a fab time here having a meal to celebrate my sisters wedding, food was lovely and big portions too",POSITIVE,0.9997017979621887
1428,1428,Chloe S,6,Amazing,5,07/07/2016,"I visited here with my boyfriend whilst on holiday. Staff and service amazing, very friendly. Food was amazing, the nachos are a must! There is a show put on during your meal which is a bit of fun also.  Will definitely be back the next time I visit Cyprus.",POSITIVE,0.9998049139976501
1429,1429,kirstymac,178,Ok,3,05/07/2016,"Been here a few times but the last time i was here the waitress took my drink from me before i was finished.  The food is very tgi friday.  The staff do work hard and is very american style when the staff burst into a song or dance when certain tunes are played.  Characters come out which is good for the kids.  Theres a mini show during service at certain times, i dont understand this in the restaurant concept.  Food is good and vast choice.",POSITIVE,0.9990293979644775
1430,1430,mary M,2,Great nights,5,04/07/2016,Must visit everything about this place is great Food entertainment staff. Always tell friends that are going to pathos to try it . Everyone has raved about it when they get home 🍖🍔🍟🍝🍺🍹🍴,POSITIVE,0.9996121525764465
1431,1431,Yanster79,38,Excellent food,5,04/07/2016,"We came here on out first full day of our holiday on the recommendation of about 40 people.  We absolutely loved the food, atmosphere and staff.  It's not the cheapest restaurant on Tomb of the Kings Road but it is well worth as the food is amazing!",POSITIVE,0.9998805522918701
1432,1432,stevealenby1,47,Good food,3,04/07/2016,"Good food not sure about the dancers Good menu and nice prices, very busy not sure if I would visit again as it we felt very crammed in on the tables",NEGATIVE,0.9684080481529236
1433,1433,c12lyb,11,Great food,5,04/07/2016,"Great food, don't try manage 3 courses though... Huge portions and great friendly staff. The dancing is great and the prices are reasonable",POSITIVE,0.9998109936714172
1434,1434,POLINA2006,158,AN OTHER GREAT DINNER AT FAT MAMAS,5,04/07/2016,This is the second time we are visiting Fat Mamas. My kids love this place. Again the service was excellent. Show was ok. Crowded as always. The portions were massive and the food was very tasty. But I think may be the cooker has changed from last year because we ordered the same food as last year but it tasted a kind of different. Of course we still loved it and we will surely visit this restaurant again.,POSITIVE,0.9995809197425842
